"","PLOT_ID","X.1","X","specie.x","IFN3_ID","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","Estadillo","Clase","Subclase","PosEsp","Ocupa","Estado_pcespparc","FPMasa","Edad","FInfor","Fiabil","Barrena1","Barrena2","Barrena3","AltPer","OrgMasa1","OrgMasa2","TratMasa","INVENTORY_ID","PLOT_ID.x","Provincia","CoorX","Coory","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","Ano","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosid","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado_pcparcelas","Tecnico","MASTER_CLASE","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN3","Año_IFN3","EXEC_TIME","G_sp.x","N_sp.x","sp_1.x","sp_2.x","sp_3.x","G_sp_1.x","G_sp_2.x","G_sp_3.x","N_sp_1.x","N_sp_2.x","N_sp_3.x","IFN3_specie","specie.y","G_sp.y","N_sp.y","sp_1.y","sp_2.y","sp_3.y","G_sp_1.y","G_sp_2.y","G_sp_3.y","N_sp_1.y","N_sp_2.y","N_sp_3.y","PLOT_TYPE"
"139","9_1626",23998,186812,21,"9_1626_A_1",19062.1453000247,9215.3927301583,26.1659157989153,1191.89368493264,0,509.295817894065,222.816920328653,318.309886183791,127.323954473516,14.1471060526129,0,0,0,15.9931590719872,7.7317237658484,16.7187679394369,11.5170454545455,1626,"A","1",1,10,3,3,0,NA,NA,NA,NA,NA,NA,2,"C",1,"IFN3","9_1626",9,NA,NA,0,1985,"K","0005",1997,"","2-3",2003,129,1,1,2,60,45,1,1,2,2,2,4,"06/05/03 00:00:00","12/30/99 15:33:00",1,2,1,1,5,2,NA,NA,"9","0","","0",NA,270,0,11.5,0,3,"2",2,"REJON LOCALIZADO POR FOTOS AEREAS, CENTRANDO CON PIE BIFURCADO IFN2. 15% DE LA FCC TOTAL PERTENECE A CARRIL.   PLANTACION AL TRESBOLILLO CON PIES HERMANADOS. PIE N.15 COMPROBADA DIFERENCIA DE DIAMETROS.PIES N.10, 22, 28,  ENTRAN POR CORRECCION DE PENDIENTE. LA REGENERACION Y ESPECIES PRESENTES ESTAN COMPROBADAS. PIE N. 20 RUMBO COMPROBADO. LOS PIES SE HAN PLANTADO MANUALMENTE Y EN CORTAS ANOTO OTRAS POR ESTAR APEADOS PARA UNA FRANJA CORTAFUEGOS, ESTANDO LA MADERA APILADA PARA EXTRAER A PIE DE CARRIL.",25,52,"06/05/03 00:00:00","12/30/99 13:36:04","06/05/03 00:00:00","12/30/99 15:37:57",122,274,355,155,10,179492,34,7,179492,33,8,"D",5,"A1",37,129,21,"3-06-05",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1626_A_1_",21,261659.157989153,1191.89368493264,21,NA,NA,261659.157989153,NA,NA,1191.89368493264,NA,NA,"IFN"
"140","9_1688",24007,186900,21,"9_1688_A_1",4028.37328592484,1669.84080191466,5.38444958255697,265.258238486492,0,127.323954473516,0,95.4929658551372,42.4413181578388,0,0,0,0,15.1866095051746,6.29515151515151,16.0764915315107,6.86060606060606,1688,"A","1",1,7,4,2,35,5,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_1688",9,NA,NA,0,1984,"J","0011",1997,"","2-2",2003,119,1,1,2,90,45,1,2,3,2,2,5,"04/24/03 00:00:00","12/30/99 16:50:00",1,2,1,1,5,0,NA,NA,"0","O","","1",0,205,0,4.2,0,1,"1",1,"REJON ENCONTRADO.SP 045 NO ES  REPRESENTATIVA.DISTANCIA AL ARBOL 9  CORRECTA.COMPROBADAS LAS FORMAS DE TODOS LOS PIES.TEXTURA COMPROBADA.",16,14,"04/24/03 00:00:00","12/30/99 11:18:27","04/24/03 00:00:00","12/30/99 13:02:54",104,194,345,250,10,352801,16,25,352801,15,26,"D",1,"A1",35,119,21,"3-04-24",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1688_A_1_",21,43673.8085878985,137.934284012976,21,43,NA,43673.8085878985,10170.6872376712,NA,137.934284012976,127.323954473516,NA,"IFN"
"142","9_1735",24017,187001,21,"9_1735_A_1",2556.34590941019,940.4610273612,3.29748490722894,159.154943091895,0,0,95.4929658551372,63.6619772367581,0,0,0,0,0,16.0619950580747,5.90909090909091,16.2418838986835,5.94318181818182,1735,"A","1",1,10,3,2,30,7,4,NA,NA,NA,NA,2,"A",1,"IFN3","9_1735",9,NA,NA,0,1984,"M","0007",1997,"","3-4",2003,194,1,1,2,70,35,1,1,3,2,2,5,"03/05/03 00:00:00","12/30/99 17:29:00",1,1,1,1,5,0,NA,NA,"0","0","","5",0,230,0,2.5,0,1,"1",1,"PRESENTE VICTOR BARON.REJON ENCONTRADO.ARBOLES 2,5,7 Y 9 FORMA CORRECTA. ARBOL 3 MEDIDO A 1.2M.SP 045,037,028 Y 026 FUERA DE LOS 25M.EDAD DE LA MASA:LA DEL IFN2 MAS EL TIEMPO  TRANSCURRIDO.",16,14,"03/05/03 00:00:00","12/30/99 13:08:53","03/05/03 00:00:00","12/30/99 14:22:15",73,194,150,0,10,352893,12,29,352893,11,30,"D",1,"A1",31,194,21,"3-03-05",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1735_A_1_",21,32974.8490722894,159.154943091895,21,NA,NA,32974.8490722894,NA,NA,159.154943091895,NA,NA,"IFN"
"143","9_1810",24047,187142,21,"9_1810_A_1",7272.08267345998,3381.80139684961,14.1592891153641,304.162780131178,0,0,0,190.985931710274,14.1471060526129,84.8826363156775,14.1471060526129,0,0,23.9085225033902,11.1183932346723,24.3457271011775,11.5227272727273,1810,"A","1",1,9,4,2,30,7,4,NA,NA,NA,NA,2,"J",1,"IFN3","9_1810",9,NA,NA,0,1984,"L","0012",1997,"","4-2",2003,330,1,1,2,95,45,1,1,3,2,2,4,"03/21/03 00:00:00","12/30/99 11:11:00",1,2,1,1,8,3,NA,NA,"0","0","","0",NA,130,0,4.5,0,1,"2",1,"REJON ENCONTRADO POR PIES DEL IFN2.10% DE OCUPACION PARA RESTO DE ESPECIES.ARBOL N1 DISTANCIA Y RUMBO CORRECTOS.ARBOL N14 ALTURA CORRECTA.ARBOL N15 DISTANCIA CORRECTA.A 298 GRS HAY UN PIE QUE NO ENTRA POR FALTA DE DIAMETROS.LA EDAD DE LA MASA HA SIDO ESTIMADA CON LOS DATOS DEL IFN2.",8,5,"03/21/03 00:00:00","12/30/99 09:48:24","03/21/03 00:00:00","12/30/99 11:19:21",91,330,187,8,12,352894,6,35,352894,5,36,"D",5,"A1",30,330,21,"3-03-21",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1810_A_1_",21,141592.891153641,304.162780131178,21,NA,NA,141592.891153641,NA,NA,304.162780131178,NA,NA,"IFN"
"144","9_1884",24058,187285,21,"9_1884_A_1",19390.3632832647,6641.10171628909,27.5298725476589,1266.16599170886,0,763.943726841098,63.6619772367581,254.647908947033,99.0297423682904,42.4413181578388,42.4413181578388,0,0,15.3142347924658,5.24504824784154,16.6384105966634,12.1988636363636,1884,"A","1",1,6,4,2,45,7,4,NA,NA,NA,NA,3,"5",1,"IFN3","9_1884",9,NA,NA,0,1984,"K","0002",1997,"","1-3",2003,414,1,1,1,95,85,1,3,3,2,2,4,"04/01/03 00:00:00","12/30/99 10:14:00",1,2,1,1,4,2,NA,NA,"0","0","","0",NA,355,0,8,0,1,"2",3,"REJON ENCONTRADO POR PIES DEL IFN2.SUBPISO FORMADO POR ACEBO Y ENEBRO.LA EDAD DE LA MASA DE PINOS HA SIDO ESTIMADA CON LOS DATOS DEL IFN2.ARBOLES N18,24 DIAMETROS COMPROBADOS.ARBOL N21 ENTRA POR PENDIENTE.ARBOL N20 DIAMETROS CORRECTOS.ARBOL N25 MEDIDO POR ENCIMA DE 1.30.EN LOS ALREDEDORES HAY HAYA.EN LA PARCELA Y ALREDEDORES PASTA GANADO.",8,5,"04/01/03 00:00:00","12/30/99 08:13:07","04/01/03 00:00:00","12/30/99 10:21:54",129,330,163,135,9,977913,16,25,977913,15,26,"D",5,"A1",41,414,21,"3-04-01",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1884_A_1_",21,174821.559958048,392.582192960009,21,65,NA,174821.559958048,100477.16551854,NA,392.582192960009,873.583798748848,NA,"IFN"
"146","9_1959",24067,187419,21,"9_1959_A_1",10852.1157372312,5664.30834838368,18.1386030021292,519.906147433525,0,0,31.8309886183791,445.633840657307,0,42.4413181578388,0,0,0,20.8732206587705,10.8948670377242,21.0763062647711,11.1530303030303,1959,"A","1",1,10,4,4,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","9_1959",9,NA,NA,0,1984,"M","0003",1997,"","3-3",2003,154,1,1,1,100,80,1,1,3,2,2,4,"06/05/03 00:00:00","12/30/99 15:16:00",1,2,1,1,6,3,NA,NA,"0","0","","0",NA,370,0,3.5,0,2,"2",2,"REJON ENCONTRADO POR EL CROQUIS, FOTOS Y PIES MAYORES. 021 A 112G NO ENTRA POR POCA DISTANCIA. PIE 9 TUMBADO POR LA NIEVE. 021 A 172G NO ENTRA POR POCO DIAMETRO, OTRO A  271G. COMPROBADO   DIAMETRO PIE 20. PIE 22 MEDIDO A 1'20M. NO DOY OCUPACION RESTO    ESPECIES. HAY PINOS TUMBADOS O PARTIDOS POR LA NIEVE EN LA PARCELA Y ALREDEDORES.COMPROBADA LA ESPECIE DE ROBLE (REBOLLO).",1,1,"06/05/03 00:00:00","12/30/99 14:15:25","06/05/03 00:00:00","12/30/99 15:37:07",82,330,125,340,11,352807,8,33,352807,7,34,"D",4,"A1",36,154,21,"3-06-05",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_1959_A_1_",21,181386.030021292,519.906147433525,21,NA,NA,181386.030021292,NA,NA,519.906147433525,NA,NA,"IFN"
"147","9_218",24094,187818,21,"9_218_A_1",9937.63470781204,4558.74416288573,16.8587603471241,477.464829275686,0,0,63.6619772367581,286.478897565412,70.7355302630646,56.5884242104517,0,0,0,20.8133334614142,9.54781144781145,21.2029937176328,11.1420454545455,218,"A","1",1,9,3,3,0,NA,NA,NA,NA,NA,NA,2,"A",1,"IFN3","9_218",9,NA,NA,0,1985,"L","0006",1997,"","3-2",2003,189,1,1,2,100,85,1,1,1,2,2,4,"04/21/03 00:00:00","12/30/99 11:27:00",1,2,1,1,6,1,NA,NA,"A","R","0","0",NA,258,0,2.5,0,1,"1",2,"PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA  AEREA Y TRAS ENCONTRAR SILICONA.10%  PARA EL RESTO DE ESPECIES.      COMPROBADOS LOS RUMBOS EN GENERAL. A MAS DE 25  METROS, HAY ENDRINO Y REBOLLO. EN LA PARCELA SE HA REALIZADO CORTAS.",10,61,"04/21/03 00:00:00","12/30/99 10:02:30","04/21/03 00:00:00","12/30/99 11:30:20",88,124,150,5,10,352864,6,35,352864,5,36,"D",4,"A1",44,189,21,"3-04-21",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_218_A_1_",21,168587.603471241,477.464829275686,21,NA,NA,168587.603471241,NA,NA,477.464829275686,NA,NA,"IFN"
"148","9_2332",24103,188123,21,"9_2332_A_1",41540.6315135496,27264.3670896231,57.0385096874745,2709.17080907537,0,1018.59163578813,763.943726841098,700.281749604339,113.176848420903,84.8826363156775,28.2942121052258,0,0,15.3333379255357,10.0637313078566,16.3727243600402,18.0568181818182,2332,"A","1",1,10,4,3,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","9_2332",9,NA,NA,0,1984,"J","0005",1997,"","1-2",2003,246,1,1,1,100,95,1,1,1,2,2,4,"03/25/03 00:00:00","12/30/99 12:52:00",1,2,1,1,11,2,NA,NA,"0","J","","0",NA,130,0,0.5,0,2,"2",2,"REJON ENCONTRADO POR EL CROQUIS Y PIES MAYORES. PRESENTE AMERICA   GONZALEZ  DE TRAGSATEC. PIE 31, 42, 57,  72   COMPROBADO    DIAMETRO. 021 A 139G  NO ENTRA POR POCA   DISTANCIA. NO HAY   REGENERACION NI MATORRAL.",1,1,"03/25/03 00:00:00","12/30/99 10:40:16","03/25/03 00:00:00","12/30/99 13:04:00",144,330,315,115,8,977960,40,1,977960,39,2,"D",4,"A1",46,246,21,"3-03-25",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_2332_A_1_",21,570385.096874745,2709.17080907537,21,NA,NA,570385.096874745,NA,NA,2709.17080907537,NA,NA,"IFN"
"149","9_2337",24104,188129,21,"9_2337_A_1",23767.5962155975,18601.1937832231,40.727640734039,1152.98914328795,0,0,318.309886183791,509.295817894065,141.471060526129,169.765272631355,14.1471060526129,0,0,20.6138942018309,16.133017289459,21.2073828621203,17.7784090909091,2337,"A","1",1,10,4,4,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","9_2337",9,NA,NA,0,1984,"J","0007",1997,"","1-2",2003,289,1,1,1,100,95,1,1,1,2,2,4,"04/04/03 00:00:00","12/30/99 11:49:00",1,2,1,1,8,2,NA,NA,"0","J","","0",NA,200,0,1,0,2,"2",2,"REJON ENCONTRADO POR LOS PIES MAYORES. NO CONSIDERO DAR OCUPACION AL 043.   PIES  21 Y 24 BIFURCADOS A 7M. 021  A 270G NO ENTRA POR POCA DISTANCIA.  021  A   307G NO ENTRA POR POCO  DIAMETRO. NO   HAY REGENERACION NI  MATORRAL. QUEDAN  RESTOS DE LAS CLARAS.",1,1,"04/04/03 00:00:00","12/30/99 09:54:20","04/04/03 00:00:00","12/30/99 12:42:21",168,330,120,275,13,977960,8,33,977960,7,34,"D",4,"A1",42,289,21,"3-04-04",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_2337_A_1_",21,407276.40734039,1152.98914328795,21,NA,NA,407276.40734039,NA,NA,1152.98914328795,NA,NA,"IFN"
"150","9_2346",24105,188143,21,"9_2346_A_1",10897.1956375128,6029.29082353559,31.985706301641,298.22099558908,0,0,0,0,28.2942121052258,28.2942121052258,99.0297423682904,127.323954473516,15.278874536822,36.5406721816734,20.2175263067104,36.9542101343609,19.8323061119671,2346,"A","1",1,10,3,2,25,5,3,NA,NA,NA,NA,1,"1",1,"IFN3","9_2346",9,NA,NA,0,1984,"J","0007",1997,"","1-2",2003,289,1,1,1,100,85,1,1,1,2,2,4,"04/16/03 00:00:00","12/30/99 10:15:00",1,2,1,1,2,1,NA,NA,"0","0","","0",NA,110,0,0.5,0,1,"1",1,"COMPROBADO ESTADO DE LA MASA PUES ES LO QUE PREDOMINA EN LA TESELA, LOS  PINOS FUSTALES DE LA PARCELA SON UN PEQUEÃ‘O  GRUPO DENTRO DE LA MASA.  APENAS QUEDA REGENERACION VIVA DE  043 EN LA  PARCELA  DEBIDO AL  PASTOREO, NO HAY A 5M.  PIE 14  BIFURCADO A  9M. COMPROBADA ALTURA PIE 4.",1,1,"04/16/03 00:00:00","12/30/99 09:28:03","04/16/03 00:00:00","12/30/99 10:57:20",89,330,30,240,17,179687,20,21,179687,19,22,"D",4,"A1",25,289,21,"3-04-16",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_2346_A_1_",21,319857.06301641,298.22099558908,21,NA,NA,319857.06301641,NA,NA,298.22099558908,NA,NA,"IFN"
"151","9_2351",24106,188155,21,"9_2351_A_1",11012.9034841762,7512.11331393746,18.0623493907179,590.641677696589,0,127.323954473516,159.154943091895,190.985931710274,28.2942121052258,56.5884242104517,28.2942121052258,0,0,18.6456592889361,12.7185628742515,19.7324101624173,14.0113636363636,2351,"A","1",1,9,4,4,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","9_2351",9,NA,NA,0,1985,"K","0008",1997,"","1-4",2003,289,1,1,1,100,90,1,1,1,1,1,4,"03/12/03 00:00:00","12/30/99 15:40:00",1,2,1,1,5,1,NA,NA,"0","0","","0",NA,330,0,1,0,2,"2",2,"REJON ENCONTRADO POR LAS FOTOS Y SILICONA EN EL PIE 5(IFN2). PIE 3(IFN2)  NO ENTRA POR DISTANCIA. 021 A 24G NO  ENTRA POR DISTANCIA, OTRO A 76G.  PIES   19 Y 20 UNIDOS EN LA BASE.  MATORRAL MUY  ESCASO.",1,1,"03/12/03 00:00:00","12/30/99 14:02:29","03/12/03 00:00:00","12/30/99 15:43:34",101,330,285,75,11,352858,32,9,352858,31,10,"D",4,"A1",32,289,21,"3-03-12",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_2351_A_1_",21,180623.493907179,590.641677696589,21,NA,NA,180623.493907179,NA,NA,590.641677696589,NA,NA,"IFN"
"152","9_2413",24110,188278,21,"9_2413_A_1",9453.81709659166,5964.71571490816,21.5214173040877,341.086726928497,0,0,0,95.4929658551372,56.5884242104517,155.618166578742,0,28.2942121052258,5.09295817894065,27.7167545677422,17.487387353418,28.3438005862795,18.608942687747,2413,"A","1",1,10,4,4,0,NA,NA,NA,NA,NA,NA,1,"1",1,"IFN3","9_2413",9,NA,NA,0,1985,"L","0007",1997,"","3-2",2003,67,1,1,1,70,60,1,1,3,2,2,4,"03/21/03 00:00:00","12/30/99 16:39:00",1,2,1,1,8,1,NA,NA,"0","J","0","0",NA,200,0,2.8,0,1,"1",2,"ENCONTRADO REJON POR FOTOGRAFIA AEREA Y   RUMBO Y DISTANCIA A PIES DE IFN2. 
EL  REBOLLO Y PINO PINASTER SOLO ESTAN   PRESENTES. NO SE DA OCUPACION AL PINO   PINASTER PORQUE SOLO HAY UN PIE Y NO ES   REPRESENTATIVO EN LA MASA. 
EL PIE 5 EN  IFN2. SE MIDIO A 1MT.,  ACTUALMENTE SE  HA PODIDO MEDIR SU  DIAMETRO A 1,30MTS.  Y TIENE COMPROBADA  SU DISTANCIA.
 A  16,8MTS. Y 177G. UN PINO SILVESTRE NO   ENTRA POR POCOS MM. DE DIAMETRO. PIE 9 ALTURA COMPROBADA.
EN  ALGUNOS PINOS HAY PRESENCIA DE   MUERDAGO SIN AFECTAR A SU CALIDAD. 
HAY  CORTAS MAS ANTIGUAS. 
HAY ALGUNOS RESTOS  DE CORTA SIN RECOGER  (DESRRAME).",9,15,"03/21/03 00:00:00","12/30/99 13:42:43","03/21/03 00:00:00","12/30/99 15:39:36",117,330,132,218,10,179357,8,33,179357,7,34,"D",4,"A1",72,67,21,"3-03-21",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_2413_A_1_",21,215214.173040877,341.086726928497,21,NA,NA,215214.173040877,NA,NA,341.086726928497,NA,NA,"IFN"
"153","9_245",24115,188357,21,"9_245_A_1",1226.57525354221,318.309886183791,2.79255789484995,42.4413181578388,0,0,0,0,14.1471060526129,28.2942121052258,0,0,0,28.9004985420243,7.5,28.9442113116766,7.5,245,"A","1",1,7,4,3,0,NA,NA,NA,NA,NA,NA,2,"A",1,"IFN3","9_245",9,NA,NA,0,1985,"L","0008",1997,"","4-1",2003,186,1,1,2,100,60,1,3,1,2,2,5,"03/06/03 00:00:00","12/30/99 13:59:00",1,2,1,1,7,2,NA,NA,"0","0","","0",NA,7,0,5.8,0,2,"1",1,"PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA     AEREA Y TRAS ENCONTRAR SILICONA. MASA     CON SUBPISO DE ENEBRO. 10% PARA EL     RESTO DE ESPECIES.",10,61,"03/06/03 00:00:00","12/30/99 13:14:02","03/06/03 00:00:00","12/30/99 14:01:20",47,124,27,115,11,352831,8,33,352831,7,34,"D",4,"A1",42,186,21,"3-03-06",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_245_A_1_",21,27925.5789484995,42.4413181578388,21,NA,NA,27925.5789484995,NA,NA,42.4413181578388,NA,NA,"IFN"
"154","9_246",24119,188378,21,"9_246_A_1",3036.46801128067,1029.04120275881,6.26872826396948,120.25040144721,0,0,0,63.6619772367581,14.1471060526129,28.2942121052258,14.1471060526129,0,0,25.2512089334994,8.55748663101604,25.763301390504,8.55748663101604,246,"A","1",1,9,4,2,30,5,3,NA,NA,NA,NA,2,"B",1,"IFN3","9_246",9,NA,NA,0,1985,"L","0009",1997,"","4-1",2003,186,1,1,2,100,50,1,1,1,2,2,4,"03/06/03 00:00:00","12/30/99 11:49:00",1,2,1,1,5,1,NA,NA,"3","0","","0",NA,165,0,2,0,1,"1",1,"PARCELA LOCALIZADA MEDIANTE FOTOGRAFIA       AEREA Y TRAS ENCONTRAR SILICONA.       PUNTUALMENTE APARECE SUBPISO  DE       ENDRINO Y MAJUELO. 10% PARA EL RESTO  E ESPECIES. A MAS DE 25
METROS HAY     ACEBO. A MAS DE 10 METROS, HAY ZARZA.
SE HA REALIZADO UNA ENTRASACA. PARCELA  LEVANTADA CON LLUVIA.",10,61,"03/06/03 00:00:00","12/30/99 10:54:27","03/06/03 00:00:00","12/30/99 11:53:09",59,124,278,215,11,352831,10,31,352831,9,32,"D",4,"A1",46,186,21,"3-03-06",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_246_A_1_",21,62687.2826396948,120.25040144721,21,NA,NA,62687.2826396948,NA,NA,120.25040144721,NA,NA,"IFN"
"155","9_305",24175,189041,21,"9_305_A_1",4914.18133413145,2321.57225574754,11.2141180064615,173.302049144508,0,0,0,31.8309886183791,56.5884242104517,56.5884242104517,14.1471060526129,14.1471060526129,0,28.3561640407018,13.3961038961039,28.703560478592,14.125,305,"A","1",1,10,4,2,40,7,3,NA,NA,NA,NA,2,"J",1,"IFN3","9_305",9,NA,NA,0,1985,"K","0009",1997,"","2-3",2003,12,1,1,2,100,60,1,1,2,2,2,4,"03/26/03 00:00:00","12/30/99 15:00:00",1,2,1,1,5,2,NA,NA,"3","N","","0",NA,35,0,3.5,0,2,"1",2,"NO DOY OCUPACION A RESTANTES ESPECIES.
LA EDAD LA HE ESTIMADO   SUMANDO 10 AÃ‘OS  A LA EDAD IFN2.
SE HA LOCALIZADO EL CENTRO DE LA  PARCELA  PERO NO EL REJON. PIE 3 RUMBO COMPROBADO.
HA ESTADO PRESENTE LA TECNICO AMERICA  GONZALEZ.",15,17,"03/26/03 00:00:00","12/30/99 14:12:38","03/26/03 00:00:00","12/30/99 15:08:16",56,124,329,233,10,977999,30,11,977999,29,12,"D",4,"A1",40,12,21,"3-03-26",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_305_A_1_",21,112141.180064615,173.302049144508,21,NA,NA,112141.180064615,NA,NA,173.302049144508,NA,NA,"IFN"
"156","9_355",24176,189937,21,"9_355_A_1",10232.0110885236,5000.68046446111,14.0520177829738,618.935889801815,0,127.323954473516,190.985931710274,286.478897565412,14.1471060526129,0,0,0,0,16.531617017394,8.07948051948052,17.0020610546748,9.24046920821114,355,"A","1",1,8,3,3,0,NA,NA,NA,NA,NA,NA,2,"J",1,"IFN3","9_355",9,NA,NA,0,1985,"K","0008",1997,"","2-3",2003,409,1,1,2,95,60,1,2,2,2,1,4,"04/16/03 00:00:00","12/30/99 14:06:00",1,2,1,1,5,5,NA,NA,"0","N","V","6",NA,165,0,5,0,2,"2",2,"ENCONTRADO EL REJON POR LOS PIES MAYORESY FOTO DEL      IFN2.
PRESENTE EN LA LOCALIZACION Y LEVANTAMIENTO VICTOR     BARON,TECNICO DE TRAGSATEC.
 LOS CLAROS ESTAN REPOBLADOS          RECIENTEMENTE CON PINO LARICIO.
AL  RESTO DE SP  NO LES DOY OCUPACION POR  SU ESCASEZ.PINO SILVESTRE A 73  GRADOS Y 14.60  MT CON DIAMETROS 227-218 NO  ENTRA   POR POCO.

PIE 13   MEDIDO   A  1.40  MT POR CAER  EL 1.30  EN  UNA BIFURCACION   Y ENTRA  POR     LA  MEDIA  DE SUS DIAMETROS.
PIE 14  MEDIDO A 1.40  MT  POR CAER  EL 1.30  MT  EN   UNA  BIFURCACION.
PIE 15 ENTRA  POR LA  MEDIA  DE SUS  DIAMETROS.

PIE  20  TAMBIEN  ESTA  DOMINADO.
PIE  23  ENTRA  POR      POCO.

PIE 25  ENTRA POR  MUY  POCO.

PINO   SILVESTRE  A 398  GRADOS Y 12.10 MT NO  ENTRA POR  DISTANCIA.

EL   LATIZAL DEL  PINO SILVESTRE Y  LARICIO   ES  ALTO.
FUERA DE LOS  5.00 MT HAY  REGENERACION DE PINO  SILVESTRE(PIE  MENOR),Y  A  UNOS   20     MT HAY   ENEBRO;TAMBIEN   HAY  REGENERACION   DE PINO  LARICIO   DE LA  CAT,2  ESCASO(  PLANTADO  ESTE AÃ‘O).

AL GUILLOMO Y ENEBRO NO   LE DOY  OCUPACION POR SU   ESCASEZ.

CERCA  DE  LA   PARCELA EN UN   CLARO HIERON SUBSOLADO   PARA PLANTAR   EL PINO    LARICIO.
FISIOGRAFIA  COMPROBADA Y  CORRECTA.
RUMBOS Y RESTO   DE   DENDROMETRIA  COMPROBADO Y    CORRECTO.
HAY ABUNDANCIA DE PASTO Y  MUSGO,TAMBIEN  HAY LIQUENES.
FUERA DE LOS 10.00 MT HAY DABOECIA CANTABRICA.
ALGUNOS PINOS TIENEN BOLSONES DE  PROCESIONARIA CON DAÃ‘O MUY   ESCASO.
EN LOS ALREDEDORES HAY  ENCINA(FUERA DE  25 MT).",3,26,"04/16/03 00:00:00","12/30/99 12:16:29","04/16/03 00:00:00","12/30/99 14:14:31",118,209,250,20,10,353123,6,35,353123,5,36,"D",1,"A1",31,409,21,"3-04-16",2003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9_355_A_1_",21,118390.773324309,523.442923946678,21,25,NA,118390.773324309,22129.4045054289,NA,523.442923946678,95.4929658551372,NA,"IFN"
